id,experiment_uuid,participant_id,created_at,updated_at,trial_number,trial_type,trial_category,stimulus,response,response_time,firstStim,secondStim,cupFullness,tableType,y_position,dispImage_duration,accuracy,correct_response,trial_duration,time_elapsed,timestamp,user_agent
4489,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:16.570023,2026-02-13 13:28:16.570023,103,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1242.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,183.0,200.0,0.0,f,,195182,2026-02-13T13:28:16.126Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4496,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:21.120376,2026-02-13 13:28:21.120376,112,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1597.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,354.0,500.0,1.0,j,,199750,2026-02-13T13:28:20.694Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4503,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:24.627125,2026-02-13 13:28:24.627125,121,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",920.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,160.0,300.0,1.0,j,,203237,2026-02-13T13:28:24.181Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4510,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:28.062089,2026-02-13 13:28:28.062089,130,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",478.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,425.0,500.0,1.0,j,,206680,2026-02-13T13:28:27.624Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4517,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:31.171931,2026-02-13 13:28:31.171931,139,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",751.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,273.0,200.0,1.0,j,,209785,2026-02-13T13:28:30.729Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4524,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:35.238506,2026-02-13 13:28:35.238506,148,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1433.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,576.0,300.0,1.0,f,,213790,2026-02-13T13:28:34.734Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4531,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:38.400243,2026-02-13 13:28:38.400243,157,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",852.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,272.0,200.0,1.0,j,,217007,2026-02-13T13:28:37.951Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4538,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:41.880359,2026-02-13 13:28:41.880359,166,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",527.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,470.0,500.0,1.0,f,,220495,2026-02-13T13:28:41.439Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4545,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:44.870963,2026-02-13 13:28:44.870963,175,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",399.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,107.0,300.0,1.0,j,,223465,2026-02-13T13:28:44.409Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4552,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:48.839164,2026-02-13 13:28:48.839164,184,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1038.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,269.0,500.0,1.0,f,,227448,2026-02-13T13:28:48.392Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4559,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:52.502553,2026-02-13 13:28:52.502553,193,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",917.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,572.0,300.0,1.0,f,,230935,2026-02-13T13:28:51.879Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4566,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:55.565764,2026-02-13 13:28:55.565764,202,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",187.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,165.0,500.0,1.0,j,,234061,2026-02-13T13:28:55.006Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4573,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:28:58.824441,2026-02-13 13:28:58.824441,211,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",293.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,420.0,500.0,1.0,j,,237302,2026-02-13T13:28:58.246Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4580,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:01.554153,2026-02-13 13:29:01.554153,220,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",317.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,167.0,300.0,1.0,f,,240182,2026-02-13T13:29:01.126Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4586,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:05.965240,2026-02-13 13:29:05.965240,229,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",728.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,339.0,200.0,1.0,j,,243264,2026-02-13T13:29:04.208Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4594,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:08.291378,2026-02-13 13:29:08.291378,238,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1085.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,620.0,300.0,1.0,f,,246909,2026-02-13T13:29:07.853Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4601,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:11.620890,2026-02-13 13:29:11.620890,247,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",748.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,292.0,300.0,1.0,j,,250239,2026-02-13T13:29:11.183Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4608,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:15.048246,2026-02-13 13:29:15.048246,256,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",223.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,171.0,500.0,1.0,f,,253411,2026-02-13T13:29:14.355Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4615,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:17.825999,2026-02-13 13:29:17.825999,265,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",469.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,247.0,300.0,1.0,j,,256449,2026-02-13T13:29:17.393Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4622,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:20.667616,2026-02-13 13:29:20.667616,274,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",284.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,159.0,300.0,1.0,f,,259284,2026-02-13T13:29:20.228Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4629,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:24.304333,2026-02-13 13:29:24.304333,283,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1303.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,409.0,200.0,1.0,f,,262929,2026-02-13T13:29:23.873Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4636,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:28.398661,2026-02-13 13:29:28.398661,292,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1130.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,195.0,500.0,1.0,f,,267024,2026-02-13T13:29:27.968Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4643,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:32.584070,2026-02-13 13:29:32.584070,301,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1818.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,218.0,200.0,1.0,f,,271187,2026-02-13T13:29:32.131Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4654,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:35.202080,2026-02-13 13:29:35.202080,13,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1017.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,74.0,200.0,1.0,j,,360461,2026-02-13T13:29:34.499Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4658,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:36.112656,2026-02-13 13:29:36.112656,310,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",571.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,482.0,500.0,1.0,f,,274719,2026-02-13T13:29:35.663Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4668,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:38.189174,2026-02-13 13:29:38.189174,22,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",731.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,84.0,200.0,1.0,f,,363512,2026-02-13T13:29:37.549Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4672,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:39.057931,2026-02-13 13:29:39.057931,319,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",386.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,505.0,300.0,1.0,j,,277666,2026-02-13T13:29:38.610Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4681,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:40.944447,2026-02-13 13:29:40.944447,31,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",385.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,129.0,200.0,1.0,j,,366216,2026-02-13T13:29:40.253Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4687,6023b648-b34a-4a61-89e8-2589fb1b6e39,66f7169a8a3b99bf5a0dd054,2026-02-13 13:29:42.413137,2026-02-13 13:29:42.413137,328,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",796.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,598.0,300.0,1.0,f,,281041,2026-02-13T13:29:41.985Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
4692,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:43.975821,2026-02-13 13:29:43.975821,40,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",562.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,406.0,300.0,0.0,f,,369296,2026-02-13T13:29:43.334Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4699,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:46.777404,2026-02-13 13:29:46.777404,49,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",486.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,138.0,200.0,0.0,f,,372097,2026-02-13T13:29:46.135Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4706,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:49.812763,2026-02-13 13:29:49.812763,58,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",45.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,366.0,500.0,1.0,f,,375059,2026-02-13T13:29:49.096Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4712,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:52.659545,2026-02-13 13:29:52.659545,67,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",281.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,413.0,300.0,1.0,j,,377857,2026-02-13T13:29:51.894Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4720,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:55.533913,2026-02-13 13:29:55.533913,76,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",88.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,449.0,500.0,1.0,f,,380862,2026-02-13T13:29:54.900Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4727,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:29:58.455023,2026-02-13 13:29:58.455023,85,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",601.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,132.0,200.0,0.0,j,,383782,2026-02-13T13:29:57.819Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
4734,6023b648-b34a-4a61-89e8-2589fb1b6e39,5eb29fdddac67500082c1089,2026-02-13 13:30:01.534800,2026-02-13 13:30:01.534800,94,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",67.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,317.0,500.0,1.0,f,,386766,2026-02-13T13:30:00.803Z,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
